Symbol,DaysBetterThanSP,daysProfit,daysProfitGrouped,Year,Month,Day,dayOfWeek,closeDay0,volumeDay0,closeDay6,volumeDay6,closeDay29,volumeDay29,closeDay59,volumeDay59,closeDay89,volumeDay89,closeDay179,volumeDay179,closeDay261,volumeDay261,Name,MarketCap,Sector,ipoDate,CEOInChargeDuringIPO,presidentInChargeDuringIPO,stateCountry,Revenue,netIncome,employees_x,MarketMonthTrend,Market3MonthTrend,Market6MonthTrend,Profit_Ratio,Profitable
ORA,133,254,200+,2004,11,11,3,15.67,2900400.0,15.9,91100.0,17.4,160600.0,15.84,52900.0,14.98,59300.0,19.3,42800.0,21.9,31800.0,"Ormat Technologies, Inc.",2896486654.0,Public Utilities,2004-11-11,0,0,USA,692.81,155490000.0,1303,1.800286165,2.555131653,2.768432497,1.3975749840459475,True
ORC,123,17,0 - 49,2013,2,14,3,14.8,244295.0,14.74,5000.0,13.85,19700.0,13.42,6205.0,12.145,10567.0,12.52,30291.0,12.52,170004.0,"Orchid Island Capital, Inc.",389740164.1,Consumer Services,2013-02-14,1,1,USA,138.17,2010000.0,1583,1.388206563,1.602219129,2.180914754,0.8459459459459459,False
ORIT,125,159,150 - 200,2007,1,24,2,15.97,3104299.0,15.5,219863.0,15.1,89476.0,15.17,24670.0,15.74,83630.0,16.06,53420.0,12.15,45973.0,Oritani Financial Corp.,711031310.3,Finance,2007-01-24,1,1,USA,158.54,49140000.0,245,2.251448488,1.812600248,1.497185837,0.7608015028177834,False
OSIS,101,60,50 - 99,1997,10,2,3,15.125,3421300.0,15.125,76600.0,14.75,103400.0,12.125,52000.0,14.625,212600.0,10.625,76200.0,7.375,6400.0,"OSI Systems, Inc.",1276394283.0,Technology,1997-10-02,1,1,USA,960.95,21080000.0,5763,1.644373953,1.83244027,1.278003977,0.48760330578512395,False
PACB,118,14,0 - 49,2010,10,27,2,16.44,6093053.0,12.85,721048.0,13.01,171814.0,15.77,69787.0,15.02,358176.0,12.09,243725.0,4.07,425561.0,"Pacific Biosciences of California, Inc.",341548070.8,Capital Goods,2010-10-27,0,0,USA,93.47,-92190000.0,456,1.062591587,1.50563908,1.664648163,0.2475669099756691,False
PAYC,126,188,150 - 200,2014,4,15,1,15.35,3531656.0,16.07,56538.0,14.53,0.0,14.02,65783.0,16.45,191237.0,28.43,101525.0,31.1,158307.0,"Paycom Software, Inc.",6615808484.0,Technology,2014-04-15,0,0,USA,433.05,66640000.0,2548,-0.892814416,0.122916496,0.663722024,2.026058631921824,True
PB,86,238,200+,1998,11,12,3,6.219,2264600.0,6.063,63600.0,6.0,0.0,6.125,4000.0,6.125,0.0,8.375,9800.0,8.063,2000.0,"Prosperity Bancshares, Inc.",5097714830.0,Finance,1998-11-12,0,0,USA,795.91,272170000.0,3017,0.859578824,1.443549624,0.602722057,1.296510693037466,True
PBH,123,107,100 - 149,2005,2,10,3,17.75,12667600.0,18.65,436000.0,17.87,115000.0,17.54,56300.0,18.08,180900.0,12.09,120000.0,10.97,233500.0,"Prestige Brand Holdings, Inc.",1705199542.0,Health Care,2005-02-10,0,0,USA,882.06,69400000.0,530,1.109634965,0.628593426,1.093211043,0.6180281690140845,False
PCRX,119,235,200+,2011,2,3,3,7.02,1495851.0,6.92,24295.0,6.85,39173.0,10.32,436922.0,13.0,72382.0,9.87,67732.0,10.72,105800.0,"Pacira Pharmaceuticals, Inc.",1455443525.0,Health Care,2011-02-03,0,0,USA,286.63,-42610000.0,489,1.790050558,1.638812771,1.679413652,1.5270655270655273,True
PCTY,129,101,100 - 149,2014,3,19,2,24.04,9435344.0,22.76,161369.0,19.81,301411.0,21.17,112223.0,20.695,104377.0,29.27,207506.0,31.88,139243.0,Paylocity Holding Corporation,2874794719.0,Technology,2014-03-19,0,0,USA,300.01,6720000.0,2115,0.348189707,0.970999329,1.258803989,1.3261231281198003,True
PDM,131,262,200+,2010,2,10,2,15.6,4343012.0,17.25,819215.0,19.35,204952.0,20.36,528575.0,19.44,162531.0,18.76,259314.0,19.86,965158.0,"Piedmont Office Realty Trust, Inc.",2314616704.0,Consumer Services,2010-02-10,1,1,USA,570.67,17690000.0,136,-1.184396129,-1.869075912,-0.254327576,1.273076923076923,True
PEB,121,104,100 - 149,2009,12,9,2,20.45,3412811.0,20.7,156611.0,21.54,104681.0,20.72,108344.0,20.37,120095.0,18.02,256197.0,19.57,221754.0,Pebblebrook Hotel Trust,2464390882.0,Consumer Services,2009-12-09,0,0,USA,772.72,99470000.0,28,-0.619289002,0.853670665,1.127652954,0.9569682151589243,False
PFSI,118,93,50 - 99,2013,5,9,3,19.1,6508140.0,20.0,363204.0,21.8,115854.0,19.6,60729.0,18.0,116677.0,18.25,132200.0,15.46,95104.0,"PennyMac Financial Services, Inc.",519200508.1,Finance,2013-05-09,0,0,USA,1380.0,100760000.0,3189,1.630290246,2.193934334,1.848890685,0.8094240837696335,False
PGNX,113,261,200+,1997,11,19,2,8.063,637000.0,8.25,0.0,14.125,168000.0,17.063,31600.0,20.5,11400.0,14.75,15100.0,14.188,22900.0,Progenics Pharmaceuticals Inc.,527525996.6,Health Care,1997-11-19,0,0,USA,11.7,-51010000.0,64,0.594941498,0.305378433,0.715575038,1.7596428128488155,True
PGTI,119,85,50 - 99,2006,6,28,2,15.5,3573301.0,15.85,46465.0,16.01,101431.0,15.17,70066.0,14.81,40774.0,12.77,309872.0,11.05,79069.0,"PGT Innovations, Inc.",926386224.6,Capital Goods,2006-06-28,0,0,USA,511.08,39840000.0,2700,-0.475995636,-1.329763035,-1.633902469,0.7129032258064517,False
PHH,115,262,200+,2005,1,19,2,23.7,809500.0,22.7,356300.0,21.12,404600.0,22.35,124200.0,24.46,149200.0,27.84,205500.0,29.0,755900.0,PHH Corp,347327268.5,Finance,2005-01-19,0,0,USA,585.0,-217000000.0,1365,-0.998753874,0.27165135,1.000139422,1.2236286919831223,True
PIRS,95,179,150 - 200,2014,12,29,0,2.6,1000.0,2.75,0.0,2.8,0.0,3.2,0.0,2.89,600.0,2.75,62916.0,2.37,187567.0,"Pieris Pharmaceuticals, Inc.",346290035.5,Health Care,2014-12-29,0,0,USA,25.28,-17650000.0,68,1.090267827,1.300591831,1.938051166,0.9115384615384615,False
PLNT,130,258,200+,2015,8,6,3,16.0,16170276.0,18.78,426055.0,18.05,757121.0,16.88,227610.0,15.89,310541.0,15.34,155755.0,20.54,326427.0,"Planet Fitness, Inc.",3855242534.0,Consumer Services,2015-08-06,1,0,USA,429.94,33150000.0,1046,-0.608528288,-0.871766309,-0.533793513,1.28375,True
PLOW,126,261,200+,2010,5,5,2,11.29,2975015.0,11.32,87717.0,11.82,42265.0,11.89,59024.0,12.28,44745.0,14.93,61748.0,14.14,36351.0,"Douglas Dynamics, Inc.",1012464199.0,Capital Goods,2010-05-05,0,0,USA,474.93,54610000.0,1664,-2.342525682,0.33569025,0.866165864,1.2524357838795395,True
PMT,119,59,50 - 99,2009,7,30,3,19.1,6670410.0,19.07,234567.0,19.61,52464.0,18.96,160946.0,17.75,94255.0,17.31,83621.0,16.55,29705.0,PennyMac Mortgage Investment Trust,1060452028.0,Consumer Services,2009-07-30,0,0,USA,572.98,116760000.0,3,1.504403958,2.355899847,1.740525217,0.8664921465968586,False
PODD,125,176,150 - 200,2007,5,15,1,15.96,4849979.0,15.25,88681.0,14.06,184675.0,13.99,78158.0,22.49,135299.0,20.78,0.0,18.0,756540.0,Insulet Corporation,5026925320.0,Health Care,2007-05-15,0,0,USA,463.77,-26830000.0,857,0.710404236,1.401634734,2.084346461,1.1278195488721805,True
PRAH,144,262,200+,2014,11,13,3,19.62,6182450.0,21.52,142526.0,25.12,105945.0,27.24,157242.0,30.42,241716.0,40.14,92641.0,42.0,114077.0,"PRA Health Sciences, Inc.",5612326285.0,Health Care,2014-11-13,0,0,USA,2260.0,86930000.0,15800,1.098551427,1.4614811,1.930571492,2.1406727828746175,True
PRFT,101,190,150 - 200,1999,7,29,3,9.375,414800.0,8.063,20400.0,8.031,9400.0,8.125,7100.0,12.0,22700.0,17.75,9000.0,11.313,19400.0,"Perficient, Inc.",834052140.4,Technology,1999-07-29,0,0,USA,485.26,18580000.0,3024,-1.959707654,-0.119775978,0.526864609,1.20672,True
PRO,123,243,200+,2007,6,28,3,12.85,5083800.0,12.89,67000.0,12.72,100800.0,12.44,7100.0,17.98,294500.0,13.66,20300.0,11.99,429139.0,"PROS Holdings, Inc.",1070546153.0,Technology,2007-06-28,0,0,USA,168.82,-77930000.0,1066,-0.729543099,0.367395248,1.046924038,0.9330739299610895,False
PRSC,117,262,200+,2003,8,19,1,14.0,2328876.0,13.4,100200.0,15.8,85000.0,15.9,3200.0,16.71,14800.0,19.56,43400.0,16.21,57578.0,The Providence Service Corporation,975027234.8,Consumer Services,2003-08-19,0,0,USA,1620.0,52270000.0,7100,1.762536838,1.001222098,1.186345415,1.157857142857143,True
PTCT,133,225,200+,2013,6,20,3,16.49,3371619.0,15.0,166105.0,15.66,87846.0,20.4,65233.0,20.73,105715.0,32.35,230127.0,26.76,702610.0,"PTC Therapeutics, Inc.",1113855059.0,Health Care,2013-06-20,1,1,USA,194.39,-79000000.0,373,-2.746330115,-0.466452356,0.538866941,1.6228016979987874,True
PTLA,125,262,200+,2013,5,22,2,15.15,3378000.0,17.6,107638.0,23.9,381223.0,22.93,40577.0,24.27,98970.0,27.75,358077.0,21.17,158913.0,"Portola Pharmaceuticals, Inc.",2136366768.0,Health Care,2013-05-22,1,0,USA,22.55,-286090000.0,252,1.080841622,1.880059983,1.935073768,1.3973597359735974,True
PUB,134,232,200+,2015,6,11,3,16.7,1409063.0,16.95,55018.0,16.85,12549.0,16.91,7514.0,16.13,10969.0,14.52,13399.0,17.36,43972.0,People&#39;s Utah Bancorp,596641712.4,Finance,2015-06-11,0,0,USA,100.54,19850000.0,483,-0.166408249,0.578732103,0.873972078,1.0395209580838323,True
PVG,118,86,50 - 99,2012,1,12,3,15.19,173011.0,15.94,51366.0,16.37,455485.0,14.66,190844.0,10.98,277206.0,13.67,259411.0,12.76,69422.0,"Pretium Resources, Inc.",1269437003.0,Basic Industries,2012-01-12,0,0, Canada,230.77,-21360000.0,1624,1.458538947,1.723916548,1.348854899,0.8400263331138907,False
PZN,112,1,0 - 49,2007,10,25,3,20.09,5461225.0,17.49,481600.0,12.26,157978.0,10.11,364300.0,11.24,25500.0,13.4,210370.0,4.27,104555.0,Pzena Investment Management Inc,706944749.2,Finance,2007-10-25,0,0,USA,143.9,6910000.0,105,-1.254671062,0.537873786,0.285253872,0.21254355400696862,False
QADA,121,259,200+,2010,12,16,3,11.5,1733.0,9.8,0.0,8.96,16598.0,8.78,45448.0,10.95,5142.0,10.59,20876.0,10.7,30248.0,QAD Inc.,865082797.7,Technology,2010-12-16,1,1,USA,305.02,-9070000.0,1870,1.437745668,1.791492788,1.831377477,0.9304347826086956,False
QADB,113,227,200+,2010,12,16,3,10.5,24741.0,10.42,0.0,9.33,11485.0,8.65,15145.0,10.31,600.0,10.0,6094.0,10.72,8177.0,QAD Inc.,646011885.9,Technology,2010-12-16,1,1,USA,305.02,-9070000.0,1870,1.437745668,1.791492788,1.831377477,1.020952380952381,True
QNST,127,156,150 - 200,2010,2,11,3,15.0,5372077.0,13.9,659962.0,16.3,85577.0,15.72,100148.0,12.01,364944.0,15.54,141277.0,23.25,80681.0,"QuinStreet, Inc.",499328614.8,Miscellaneous,2010-02-11,1,0,USA,299.79,-12210000.0,469,-0.775662673,-1.363236844,-0.0113111,1.55,True
QTNA,117,258,200+,2016,11,1,1,15.0,438162.0,15.3,233528.0,18.96,114224.0,18.58,359352.0,20.93,133926.0,19.04,179805.0,15.04,237891.0,"Quantenna Communications, Inc.",488640013.1,Technology,2016-11-01,0,1,USA,176.36,34410000.0,380,-2.286485754,-2.31432763,-0.400948775,1.0026666666666666,True
QTS,119,232,200+,2013,10,9,2,21.0,5399535.0,21.52,91551.0,20.35,28965.0,24.78,112042.0,22.71,60816.0,28.53,97148.0,31.71,95600.0,"QTS Realty Trust, Inc.",1848110657.0,Consumer Services,2013-10-09,0,0,USA,447.38,1280000.0,818,-2.053080614,-0.989042807,0.197525876,1.51,True
QTWO,131,133,100 - 149,2014,3,20,3,15.17,12593142.0,15.1,218281.0,12.28,249415.0,14.57,125497.0,14.05,241998.0,19.19,68119.0,21.65,123319.0,"Q2 Holdings, Inc.",1996343063.0,Technology,2014-03-20,0,0,USA,193.98,-26160000.0,844,1.001225048,1.298116713,1.439835639,1.4271588661832564,True
RBA,115,254,200+,1998,3,10,1,3.521,12505800.0,4.0,315000.0,4.4167,316200.0,4.4063,33600.0,4.75,18600.0,3.9583,24600.0,5.344,33000.0,Ritchie Bros. Auctioneers Incorporated,3577739385.0,Miscellaneous,1998-03-10,0,0, Canada,792.46,97390000.0,2100,1.969559963,1.981991233,2.569051261,1.5177506390230049,True
RBCAA,94,79,50 - 99,1998,7,22,2,12.3405,1380328.0,12.6491,47890.0,10.798,53968.0,10.0781,11304.0,11.1065,10210.0,9.2554,2187.0,8.6384,27835.0,"Republic Bancorp, Inc.",813428601.0,Finance,1998-07-22,0,0,USA,277.55,45630000.0,997,0.485444233,1.492153545,1.442908239,0.700004051699688,False
RCM,127,171,150 - 200,2010,5,20,3,13.55,4562245.0,12.97,228994.0,13.23,54605.0,10.7,46733.0,11.42,207004.0,18.78,293029.0,24.37,302007.0,R1 RCM Inc.,753441619.3,Consumer Services,2010-05-20,0,0,USA,449.8,-58800000.0,9065,-2.452201447,-2.514499885,-1.578709534,1.7985239852398525,True
REGI,111,20,0 - 49,2012,1,19,3,10.1,3599984.0,9.8,28400.0,9.57,31635.0,9.64,38906.0,6.69,21992.0,6.83,136237.0,6.42,90498.0,"Renewable Energy Group, Inc.",520416470.0,Basic Industries,2012-01-19,0,0,USA,2160.0,-79080000.0,727,2.013879227,1.970993278,1.744849207,0.6356435643564357,False
RESI,132,262,200+,2012,12,13,3,15.0,70096.0,15.0,36587.0,18.01,104336.0,20.07,61269.0,18.99,44742.0,18.6,64049.0,30.1,737016.0,Front Yard Residential Corporation,519514074.0,Finance,2012-12-13,0,0, US Virgin Islands,208.11,-185450000.0,515,0.884812921,-0.111875292,0.489115808,2.006666666666667,True
RGNX,116,3,0 - 49,2015,9,17,3,30.45,6598268.0,24.99,141966.0,15.21,39099.0,20.83,101254.0,12.65,135933.0,12.2,196340.0,14.35,774023.0,REGENXBIO Inc.,1211081090.0,Health Care,2015-09-17,1,1,USA,10.39,-73170000.0,139,0.457642692,-0.8508354,-1.472494554,0.47126436781609193,False
RLJ,130,160,150 - 200,2011,5,11,2,17.68,7496363.0,18.08,420494.0,17.75,418886.0,16.61,183413.0,13.23,89893.0,17.16,273531.0,18.42,170199.0,RLJ Lodging Trust,3545902494.0,Consumer Services,2011-05-11,0,0,USA,1350.0,65320000.0,99,0.273563126,0.88999861,1.136854876,1.0418552036199096,True
RM,116,177,150 - 200,2012,3,28,2,16.45,2354311.0,16.05,224633.0,16.42,13250.0,14.29,34214.0,15.09,7872.0,17.79,22342.0,20.2,70967.0,Regional Management Corp.,387634038.0,Finance,2012-03-28,0,0,USA,272.46,29960000.0,1448,0.992111957,1.474842644,1.688161778,1.2279635258358663,True
RMAX,117,262,200+,2013,10,2,2,27.0,13845246.0,29.78,262730.0,27.93,84133.0,32.29,24894.0,29.03,76560.0,30.06,52376.0,29.53,24215.0,"RE/MAX Holdings, Inc.",1022324918.0,Finance,2013-10-02,0,0,USA,195.93,12820000.0,350,0.355810657,0.693012035,1.124760296,1.0937037037037038,True
RMP,116,95,50 - 99,2014,12,17,2,16.3,17914017.0,15.88,0.0,14.07,99529.0,13.92,97102.0,15.37,120785.0,14.73,107918.0,11.39,378635.0,Rice Midstream Partners LP,1895676591.0,Public Utilities,2014-12-17,0,0,USA,294.69,170190000.0,1281,-1.246239349,0.25703849,0.603892827,0.6987730061349693,False
RMTI,87,0,0 - 49,1998,1,27,1,5.125,243200.0,3.813,82500.0,1.656,31399.0,1.375,18500.0,2.438,84200.0,2.25,13000.0,2.75,38800.0,"Rockwell Medical, Inc.",297668438.0,Health Care,1998-01-27,0,0,USA,57.3,-25920000.0,300,0.639846804,0.896480077,1.077052328,0.5365853658536586,False
RNET,129,262,200+,2010,12,15,2,12.55,2098470.0,13.41,14437.0,13.22,234030.0,17.8,98346.0,18.94,30858.0,14.87,11550.0,15.67,19568.0,"RigNet, Inc.",258529090.4,Consumer Services,2010-12-15,0,0,USA,204.89,-16180000.0,503,1.23598478,1.605806791,1.738662825,1.2486055776892429,True
ROLL,123,262,200+,2005,8,10,2,15.27,4658151.0,15.75,53068.0,17.35,72270.0,15.25,197695.0,15.28,104201.0,24.07,325127.0,21.85,51516.0,RBC Bearings Incorporated,3060231711.0,Capital Goods,2005-08-10,1,1,USA,615.39,70620000.0,3401,-0.253002669,1.03749257,1.37842214,1.4309102815979045,True
RP,130,262,200+,2010,8,12,3,14.52,4381181.0,17.09,311701.0,19.72,122376.0,24.44,65534.0,29.06,175583.0,30.09,214886.0,24.44,287495.0,"RealPage, Inc.",4470439661.0,Technology,2010-08-12,0,0,USA,670.96,377000.0,5400,-0.987991583,-0.196392,-0.818742275,1.6831955922865016,True
RPAI,137,262,200+,2012,4,5,3,8.75,10272496.0,9.0,530044.0,9.0,319008.0,9.64,228550.0,10.22,308728.0,11.93,533317.0,14.9,417560.0,"Retail Properties of America, Inc.",2557120781.0,Consumer Services,2012-04-05,0,0,USA,543.47,-87000000.0,220,0.155939078,1.103265638,1.476497598,1.7028571428571428,True
RPXC,120,89,50 - 99,2011,5,4,2,23.88,6838350.0,27.12,39669.0,27.66,120954.0,29.24,27344.0,23.09,135568.0,14.74,213894.0,17.02,171596.0,RPX Corporation,557378074.0,Miscellaneous,2011-05-04,0,0,USA,330.46,-79140000.0,300,0.747733937,1.292123261,1.333461955,0.7127303182579564,False
RST,129,98,50 - 99,2009,4,16,3,25.12,8242518.0,26.13,386454.0,22.83,332382.0,25.48,159259.0,20.35,568293.0,16.96,60089.0,26.04,166023.0,Rosetta Stone,298898042.1,Technology,2009-04-16,0,0,USA,184.59,-1550000.0,992,1.604621576,1.233685666,0.282188196,1.036624203821656,True
RUTH,109,148,100 - 149,2005,8,9,1,20.7,11693275.0,20.04,362873.0,18.44,755249.0,17.86,98807.0,18.03,240562.0,23.0,203428.0,18.19,217152.0,"Ruth&#39;s Hospitality Group, Inc.",801330667.2,Consumer Services,2005-08-09,0,0,USA,414.82,30250000.0,4915,0.053094674,1.168196005,1.489999364,0.8787439613526571,False
RXN,129,185,150 - 200,2012,3,29,3,20.0,16532826.0,21.56,0.0,21.46,551106.0,20.0,114637.0,19.26,162651.0,21.67,390371.0,21.23,0.0,Rexnord Corporation,3140156710.0,Technology,2012-03-29,1,1,USA,1920.0,74100000.0,8000,0.8082479,1.396587316,1.634122489,1.0615,True
SAIA,125,45,0 - 49,2002,9,11,2,8.9133,0.0,7.2,4200.0,6.2333,316656.0,6.16,78900.0,6.9933,277800.0,7.6867,87750.0,9.4933,86425.0,"Saia, Inc.",1965532630.0,Transportation,2002-09-11,0,0,USA,1380.0,91160000.0,9800,-0.388460556,-0.316874253,-1.046335523,1.0650712979480104,True
SAIC,142,254,200+,2013,9,16,0,31.43,2300.0,30.18,14100.0,35.18,84946.0,34.43,471440.0,36.89,165001.0,38.2,104432.0,46.28,364935.0,SCIENCE APPLICATIONS INTERNATIONAL CORPORATION,3520029114.0,Technology,2013-09-16,0,0,USA,4450.0,179000000.0,15000,1.977932159,1.138653077,1.437982785,1.472478523703468,True
SB,115,46,0 - 49,2008,5,29,3,18.9,8065021.0,18.7,271093.0,18.59,174356.0,18.9,44872.0,11.35,93857.0,7.23,152044.0,7.5,540823.0,"Safe Bulkers, Inc",319838387.4,Transportation,2008-05-29,0,0, Greece,148.03,-84680000.0,893,-0.17748418,0.904659752,0.229084033,0.39682539682539686,False
SCS,101,60,50 - 99,1998,2,18,2,33.625,8185000.0,35.0,334500.0,36.5,370200.0,33.313,100600.0,24.938,107100.0,17.0,84700.0,15.063,43500.0,Steelcase Inc.,1662676534.0,Consumer Durables,1998-02-18,0,0,USA,3060.0,79200000.0,11700,1.503449321,2.390820549,2.656273805,0.44797026022304837,False
SD,127,205,200+,2016,10,4,1,19.5,61122.0,21.95,391778.0,23.97,425601.0,23.8,0.0,20.66,43212.0,18.72,220047.0,19.95,97847.0,"SandRidge Energy, Inc.",520371842.2,Energy,2016-10-04,0,0,USA,357.3,47060000.0,476,-0.344890132,-0.574121971,0.620129842,1.023076923076923,True
SEDG,130,238,200+,2015,3,26,3,20.7,6565708.0,23.07,0.0,26.08,303821.0,39.51,482321.0,30.8,353139.0,19.98,576074.0,24.24,0.0,"SolarEdge Technologies, Inc.",2382216857.0,Technology,2015-03-26,1,1, Israel,607.05,84170000.0,1007,-1.289472245,-0.239740993,0.37580483,1.1710144927536232,True
SELB,116,169,150 - 200,2016,6,22,2,14.0,1095049.0,13.99,10094.0,11.115,23476.0,13.09,7083.0,16.53,4337.0,13.08,22520.0,16.57,85980.0,"Selecta Biosciences, Inc.",291218415.2,Health Care,2016-06-22,0,0,USA,0.207,-65320000.0,64,-0.326032545,0.52199935,0.906874796,1.1835714285714285,True
SEMG,96,86,50 - 99,2010,3,17,2,28.0,120000.0,28.75,583750.0,29.0,25000.0,27.75,0.0,25.0,102000.0,26.38,84988.0,32.06,472961.0,Semgroup Corporation,1884218230.0,Energy,2010-03-17,0,0,USA,2080.0,-17150000.0,1220,1.84324625,1.947226168,2.243069359,1.145,True
SFBS,133,259,200+,2014,5,14,2,14.1667,2797896.0,14.365,323580.0,14.9217,60840.0,14.125,84224.0,14.655,109978.0,15.085,16364.0,17.635,94168.0,"ServisFirst Bancshares, Inc.",2235449147.0,Finance,2014-05-14,1,1,USA,281.8,93090000.0,434,0.98926151,1.379956356,1.497220023,1.2448206004221167,True
SFS,116,262,200+,2014,9,24,2,12.01,12221961.0,13.99,223668.0,14.21,135512.0,15.1,330371.0,15.31,181456.0,16.74,183086.0,15.33,250217.0,Smart,382196136.3,Consumer Services,2014-09-24,1,1,USA,4570.0,-138910000.0,11864,0.003491422,0.932609751,1.238402705,1.2764363030807662,True
SGEN,108,37,0 - 49,2001,3,7,2,8.25,6733100.0,6.625,572300.0,6.1,32900.0,8.75,74900.0,6.44,49800.0,4.07,33900.0,5.0,67600.0,"Seattle Genetics, Inc.",7958604860.0,Health Care,2001-03-07,0,0,USA,482.25,-125530000.0,1100,-0.653307053,-1.417718817,-1.575026686,0.6060606060606061,False
SGMO,122,178,150 - 200,2000,4,6,3,15.063,5544800.0,8.625,83600.0,8.875,21900.0,24.125,236300.0,33.0,249600.0,14.5,382700.0,9.25,141200.0,"Sangamo Therapeutics, Inc.",1545467670.0,Health Care,2000-04-06,0,0,USA,36.57,-54570000.0,182,0.702626927,1.481265358,1.65807441,0.614087499170152,False
SHO,135,253,200+,2004,10,21,3,17.0,6982800.0,16.85,122500.0,18.3,528700.0,20.31,460000.0,21.4,82400.0,24.4,178700.0,22.66,172700.0,"Sunstone Hotel Investors, Inc.",3499331644.0,Consumer Services,2004-10-21,0,0,USA,1190.0,137520000.0,49,-0.943008255,0.027526978,-0.304020525,1.3329411764705883,True
SLCA,122,112,100 - 149,2012,2,1,2,16.0,11511901.0,17.25,157110.0,17.47,354944.0,16.83,303154.0,10.1,330907.0,13.15,164822.0,20.07,248144.0,"U.S. Silica Holdings, Inc.",2219932050.0,Basic Industries,2012-02-01,0,0,USA,1240.0,145210000.0,2202,1.364073525,1.646565428,1.907348937,1.254375,True
SMCI,122,205,200+,2007,3,29,3,8.76,6074952.0,9.8,0.0,11.24,394837.0,10.97,215877.0,9.15,64875.0,8.56,72755.0,8.3,45700.0,"Super Micro Computer, Inc.",861865958.4,Technology,2007-03-29,1,1,USA,2530.0,69320000.0,1500,0.888591356,-0.103359615,0.551896642,0.9474885844748859,False
SN,120,186,150 - 200,2011,12,14,2,18.25,5343304.0,17.19,388125.0,18.38,124221.0,22.05,120807.0,22.23,74883.0,17.19,147212.0,18.36,81210.0,Sanchez Energy Corporation,317301027.8,Energy,2011-12-14,0,0,USA,740.33,43190000.0,312,-0.310297114,0.01733212,-0.28408624,1.006027397260274,True
SNCR,128,227,200+,2006,6,15,3,8.85,2449687.0,8.9,64933.0,7.18,36719.0,10.0,18801.0,9.67,19647.0,18.45,335893.0,28.07,298362.0,"Synchronoss Technologies, Inc.",552122498.9,Technology,2006-06-15,0,0,USA,476.75,-54950000.0,1765,-0.403771522,-1.435626645,-1.332327731,3.1717514124293786,True
SNDX,119,154,150 - 200,2016,3,3,3,12.01,1916453.0,12.73,101254.0,15.87,90310.0,13.72,134282.0,10.17,33080.0,10.35,101778.0,12.21,143909.0,"Syndax Pharmaceuticals, Inc.",265749877.4,Health Care,2016-03-03,1,1,USA,2.11,-60800000.0,45,1.844094971,0.448474032,0.04601437,1.0166527893422148,True
SNHY,83,262,200+,1997,1,9,3,3.0742,1608862.0,3.2591,97537.0,3.4076,78637.0,3.1111,8437.0,3.148,51300.0,3.6298,376650.0,3.4813,2700.0,Sun Hydraulics Corporation,1700167860.0,Capital Goods,1997-01-09,0,0,USA,342.84,31560000.0,1150,1.104326012,0.909924404,0.909924404,1.1324246958558326,True
SONA,98,181,150 - 200,2006,11,1,2,13.9545,320705.0,15.4545,1232.0,15.1545,13814.0,14.8637,3916.0,14.5001,3128.0,13.86,482.0,11.834,1693.0,"Southern National Bancorp of Virginia, Inc.",386875678.9,Finance,2006-11-01,0,0,USA,88.82,2430000.0,393,0.28938735,1.285590945,1.765643734,0.8480418502991867,False
SPH,88,64,50 - 99,1996,2,29,3,20.5,1129600.0,20.5,256000.0,20.25,113500.0,20.563,183900.0,20.375,67800.0,19.5,113300.0,19.125,96800.0,"Suburban Propane Partners, L.P.",1397320020.0,Consumer Services,1996-02-29,0,0,USA,1190.0,38000000.0,3221,0.0,0.0,0.0,0.9329268292682927,False
SPKE,120,9,0 - 49,2014,7,29,1,8.935,5253192.0,8.85,74806.0,8.695,32868.0,8.35,15916.0,6.72,72978.0,7.405,52426.0,8.375,29376.0,"Spark Energy, Inc.",394709735.4,Public Utilities,2014-07-29,0,0,USA,798.83,18850000.0,176,-0.623396478,0.900178883,1.367437264,0.9373251259093452,False
SPOK,119,39,0 - 49,2004,11,17,2,37.05,322188.0,36.98,0.0,34.36,45786.0,37.0,44453.0,32.64,394091.0,27.68,90113.0,27.01,56334.0,"Spok Holdings, Inc.",307282087.0,Public Utilities,2004-11-17,0,0,USA,171.18,-15310000.0,587,1.371879936,2.45042312,2.718895964,0.7290148448043186,False
SPSC,126,125,100 - 149,2010,4,22,3,13.6,1765767.0,13.5,46605.0,11.255,6365.0,11.78,6937.0,9.09,6963.0,15.65,13789.0,14.78,0.0,"SPS Commerce, Inc.",1116462974.0,Technology,2010-04-22,1,1,USA,220.57,-2440000.0,1336,1.422661414,1.575098044,2.136355075,1.0867647058823529,True
SRG,135,247,200+,2015,7,6,0,37.1,311956.0,37.43,31029.0,40.75,445517.0,40.83,135678.0,38.93,331281.0,42.75,840021.0,48.53,321087.0,Seritage Growth Properties,2010188271.0,Finance,2015-07-06,0,0,USA,240.5,-73750000.0,56,-1.279540898,-1.905546164,-0.426556185,1.3080862533692723,True
STML,124,257,200+,2013,1,29,1,11.8,1152491.0,10.8,70724.0,12.1,45982.0,12.12,100800.0,16.61,121548.0,41.13,89166.0,25.02,110600.0,"Stemline Therapeutics, Inc.",519616712.8,Health Care,2013-01-29,1,1,USA,0.898199,-67830000.0,37,1.605345028,2.054090575,2.492782715,2.1203389830508472,True
